frequency_hz,x,y,real_uz,imag_uz
676.77,-0.00382671281566,-0.00202612167119,0,0
676.77,-0.005,-0.005,2.93242606081e-14,0
676.77,-0.00197892066871,-0.00385133392306,0,0
676.77,-0.005,-0.00190753787223,1.60096050307e-14,0
676.77,-0.00433,0,0,0
676.77,-0.00190753787223,-0.005,1.59339748112e-14,0
676.77,0,-0.00433,0,0
676.77,-0.005,0.00190775150599,1.5561968591e-14,0
676.77,-0.00385133392306,0.00197892066871,0,0
676.77,0.00190775150599,-0.005,1.58267062753e-14,0
676.77,0.00202612167119,-0.00382671281566,0,0
676.77,-0.00202612167119,0.00382671281566,0,0
676.77,-0.005,0.005,2.59829444524e-14,0
676.77,-0.0019094272225,0.005,1.55447243558e-14,0
676.77,0,0.00433,0,0
676.77,0.00147766755988,0.00407006125046,0,0
676.77,8.32667268469e-19,0.005,1.18146467662e-14,0
676.77,0.00433,0,0,0
676.77,0.005,1.38777878078e-18,1.13831305492e-14,0
676.77,0.00407006125046,0.00147766755988,0,0
676.77,0.005,-0.005,2.90485839508e-14,0
676.77,0.00385133392306,-0.00197892066871,0,0
676.77,0.005,-0.0019094272225,1.59163639918e-14,0
676.77,0.00306177236254,0.00306177236254,0,0
676.77,0.0019094272225,0.005,1.57943923959e-14,0
676.77,0.005,0.0019094272225,1.57926708769e-14,0
676.77,-0.000885,-0.0015328649647,1.27163402035e-12,0
676.77,-0.0015328649647,-0.000885,1.27175643029e-12,0
676.77,-0.00186450691264,-0.00187567167242,8.43100333341e-13,0
676.77,-0.00177,0,1.2714480748e-12,0
676.77,-0.00268433516245,-0.000738983120158,7.59174291016e-13,0
676.77,0,-0.00177,1.27159555733e-12,0
676.77,-0.000718432264205,-0.00269192408424,7.57467945198e-13,0
676.77,-0.0015328649647,0.000885,1.2699433661e-12,0
676.77,-0.00265321485144,0.000647311733689,7.89959977297e-13,0
676.77,-0.000885,0.0015328649647,1.26831548141e-12,0
676.77,-0.00194719253591,0.00178443766524,8.44026569744e-13,0
676.77,0,0.00177,1.26420866995e-12,0
676.77,-0.000802720381054,0.00273415977115,7.17563791716e-13,0
676.77,0.000885,-0.0015328649647,1.27028416529e-12,0
676.77,0.00075154031863,-0.00270385456952,7.45356814157e-13,0
676.77,0.00177,0,1.26254827244e-12,0
676.77,0.0015328649647,-0.000885,1.26813134137e-12,0
676.77,0.00271471102228,-0.000564731152102,7.6098174552e-13,0
676.77,0.00192394637685,-0.00189207206672,8.10168017398e-13,0
676.77,0.00231817117671,0.00040530921667,9.87998226517e-13,0
676.77,0.0015328649647,0.000885,1.26081423504e-12,0
676.77,0.000885,0.0015328649647,1.26151936671e-12,0
676.77,0.000427053001345,0.00287092483521,6.82249948863e-13,0
676.77,0.00187618296239,0.00184774001435,8.33414031565e-13,0
676.77,0.00312733402203,0.000607809752493,5.19244844972e-13,0
676.77,0.00276214303706,0.00136595635004,5.76910314033e-13,0
676.77,0.0014100336009,0.00268674970267,6.04825104717e-13,0
676.77,-0.075,-0.075,1.63986213775e-13,0
676.77,-0.07,-0.075,1.58768295108e-13,0
676.77,-0.075,-0.07,8.05975278305e-14,0
676.77,-0.07,-0.07,7.92653200568e-14,0
676.77,-0.075,-0.065,5.48600511609e-15,0
676.77,-0.07,-0.065,8.45578757063e-15,0
676.77,-0.065,-0.075,1.48274558221e-13,0
676.77,-0.065,-0.07,7.31843693664e-14,0
676.77,-0.065,-0.065,5.72118278127e-15,0
